0.125,0.125
0.46875,0.9375
0.46875,0.46875
0.28125,0.8181818181818182
0.34375,0.34375
0.4375,0.4375
0.15625,0.8333333333333334
0.28125,0.28125
0.4375,0.4375
0.0625,0.5
0.125,0.125
0.21875,0.21875
0.0625,0.5
0.1875,0.1875
0.25,0.25
