0.90625,0.90625
0.9375,1.0
0.9375,0.9375
0.875,1.0
0.90625,0.90625
0.9375,0.9375
0.84375,1.0
0.90625,0.90625
0.9375,0.9375
0.5,1.0
0.90625,0.90625
0.90625,0.90625
0.5,1.0
0.90625,0.90625
0.90625,0.90625
